setting,shape,seed,method,half,cells,lo_ratio,cov,seconds
n23_het,trunc_laplace,312063,Oracle04,2.484368039241588,27,,0.9913720646143545,
n23_het,trunc_laplace,312063,Plug,2.487997113856928,27,,0.9916754133113486,
n23_het,trunc_laplace,312063,Dlow,2.5572748124504048,27,,0.9972513891102311,
n23_het,trunc_laplace,312063,S,2.5623842577292786,27,,0.9976469003995492,
n23_het,trunc_laplace,312066,CP_PAC,2.554574642755835,19,,0.9970415218658122,
n23_het,trunc_laplace,312066,Oracle,2.312949390008701,19,,0.9756528860791572,
n23_het,trunc_laplace,312066,Oracle04,2.3416620341323213,19,,0.9784856153887188,
n23_het,trunc_laplace,312066,Plug,2.291219568402357,19,,0.9734519567956652,
n23_het,trunc_laplace,312066,Dlow,2.38678696166549,19,,0.9827696050112328,
n23_het,trunc_laplace,312066,S,2.391555771538245,19,,0.9832106689699104,
n23_het,trunc_laplace,312065,CP_PAC,2.7283685030408447,27,,1.0,
n23_het,trunc_laplace,312065,Oracle,2.504052776175512,27,,0.9930037885754172,
n23_het,trunc_laplace,312065,Oracle04,2.53368775180941,27,,0.9953979897270648,
n23_het,trunc_laplace,312065,Plug,2.536986398557424,27,,0.995659937969495,
n23_het,trunc_laplace,312065,Dlow,2.6064772010114363,27,,1.0,
n23_het,trunc_laplace,312065,S,2.611684952858974,27,,1.0,
n23_het,trunc_laplace,312067,CP_PAC,2.611249966952406,21,,1.0,
n23_het,trunc_laplace,312067,Oracle,2.375257890661552,21,,0.981694181722208,
n23_het,trunc_laplace,312067,Oracle04,2.404095846749408,21,,0.984360076330365,
n23_het,trunc_laplace,312067,Plug,2.370684856154513,21,,0.9812640173421396,
n23_het,trunc_laplace,312067,Dlow,2.457965457107614,21,,0.9891302064747862,
n23_het,trunc_laplace,312067,S,2.4628764818982662,21,,0.9895518916533744,
n23_het,trunc_laplace,312068,CP_PAC,2.469265887257291,17,,0.9900972946102482,
n23_het,trunc_laplace,312068,Oracle,2.217157883025208,17,,0.9655644723420448,
n23_het,trunc_laplace,312068,Oracle04,2.245391098637232,17,,0.9686433533758048,
n23_het,trunc_laplace,312068,Plug,2.18662181431392,17,,0.9621307963623926,
n23_het,trunc_laplace,312068,Dlow,2.288998068490561,17,,0.9732241262828388,
n23_het,trunc_laplace,312068,S,2.293571495764572,17,,0.9736925889419474,
n23_het,trunc_laplace,312069,CP_PAC,2.495222080887781,17,,0.9922759291776116,
n23_het,trunc_laplace,312069,Oracle,2.24540420572422,17,,0.9686447617737968,
n23_het,trunc_laplace,312069,Oracle04,2.2736642411978085,17,,0.971637053356298,
n23_het,trunc_laplace,312069,Plug,2.2035673184319227,17,,0.9640497574692046,
n23_het,trunc_laplace,312069,Dlow,2.3088377946364806,17,,0.975240255993192,
n23_het,trunc_laplace,312069,S,2.313450861762492,17,,0.975703091641082,
n23_het,trunc_laplace,312070,CP_PAC,2.383033731827259,16,,0.9824209252388668,
n23_het,trunc_laplace,312070,Oracle,2.118240466065985,16,,0.9540330931108496,
n23_het,trunc_laplace,312070,Oracle04,2.145868409735288,16,,0.9573744755261002,
n23_het,trunc_laplace,312070,Plug,2.073742555233092,16,,0.9484448234729664,
n23_het,trunc_laplace,312070,Dlow,2.1843591719305087,16,,0.9618719914013651,
n23_het,trunc_laplace,312070,S,2.18872353027168,16,,0.9623706477199624,
n23_het,trunc_laplace,312072,CP_PAC,2.0130439679592014,15,,0.9403914773996356,
n23_het,trunc_laplace,312072,Oracle,1.6608565628833625,15,,0.8821201491628354,
n23_het,trunc_laplace,312072,Oracle04,1.6872002726833166,15,,0.8872574445839054,
n23_het,trunc_laplace,312072,Plug,1.7307300798931673,15,,0.8954428836206743,
n23_het,trunc_laplace,312072,Dlow,1.83145942218602,15,,0.9130180589344974,
n23_het,trunc_laplace,312072,S,1.8351186854191217,15,,0.913622417016962,
n23_het,trunc_laplace,312071,CP_PAC,2.576267740628942,18,,0.998711006752957,
n23_het,trunc_laplace,312071,Oracle,2.3375541400282764,18,,0.978085521080836,
n23_het,trunc_laplace,312071,Oracle04,2.3665918140902225,18,,0.9808772596878506,
n23_het,trunc_laplace,312071,Plug,2.292695383749599,18,,0.9736030205004584,
n23_het,trunc_laplace,312071,Dlow,2.395770590529399,18,,0.9835986724714968,
n23_het,trunc_laplace,312071,S,2.400557349728468,18,,0.9840372633393968,
n23_het,trunc_laplace,312073,CP_PAC,2.2693739370106103,18,,0.9711884372050515,
n23_het,trunc_laplace,312073,Oracle,1.9821297979257344,18,,0.9360896646784532,
n23_het,trunc_laplace,312073,Oracle04,2.0091083990392304,18,,0.93985150395981,
n23_het,trunc_laplace,312073,Plug,2.022350049133573,18,,0.9416595202887528,
n23_het,trunc_laplace,312073,Dlow,2.1121412313612207,18,,0.9532823735804604,
n23_het,trunc_laplace,312073,S,2.116361297968983,18,,0.9538023060204668,
n23_het,trunc_laplace,312075,CP_PAC,2.384607311597727,19,,0.9825672789733896,
n23_het,trunc_laplace,312075,Oracle,2.118949381701964,19,,0.9541200400280933,
n23_het,trunc_laplace,312075,Oracle04,2.1466593327115446,19,,0.9574687209044628,
n23_het,trunc_laplace,312075,Plug,2.142572238794404,19,,0.9569808697117224,
n23_het,trunc_laplace,312075,Dlow,2.2299713255371376,19,,0.9669730423333068,
n23_het,trunc_laplace,312075,S,2.2344268171432087,19,,0.967458435955221,
n23_het,trunc_laplace,312074,CP_PAC,2.444845327035077,23,,0.9879929949973372,
n23_het,trunc_laplace,312074,Oracle,2.188515306058128,23,,0.962346908281773,
n23_het,trunc_laplace,312074,Oracle04,2.2164714789707,23,,0.9654884840166074,
n23_het,trunc_laplace,312074,Plug,2.242914362354904,23,,0.9683768743450896,
n23_het,trunc_laplace,312074,Dlow,2.31559627558049,23,,0.975917586560056,
n23_het,trunc_laplace,312074,S,2.320222846178394,23,,0.9763785130180798,
n23_het,trunc_laplace,312076,CP_PAC,2.5825188421502334,20,,0.9991851174426576,
n23_het,trunc_laplace,312076,Oracle,2.3412381380660454,20,,0.9784444086937172,
n23_het,trunc_laplace,312076,Oracle04,2.369759319306717,20,,0.9811767063977408,
n23_het,trunc_laplace,312076,Plug,2.326704811924474,20,,0.9770205551857476,
n23_het,trunc_laplace,312076,Dlow,2.4195334283889305,20,,0.985754574318744,
n23_het,trunc_laplace,312076,S,2.424367665832857,20,,0.9861866610222978,
n23_het,trunc_laplace,312077,CP_PAC,2.507676008833054,22,,0.9933004948875248,
n23_het,trunc_laplace,312077,Oracle,2.262334753922759,22,,0.9704480212506196,
n23_het,trunc_laplace,312077,Oracle04,2.2907979182660365,22,,0.9734087541760263,
n23_het,trunc_laplace,312077,Plug,2.2845556860302016,22,,0.9727669421369898,
n23_het,trunc_laplace,312077,Dlow,2.366013148850659,22,,0.9808224474036916,
n23_het,trunc_laplace,312077,S,2.3707404525625213,22,,0.9812692593717136,
n23_het,trunc_laplace,312078,CP_PAC,2.5974700984564665,20,,1.0,
n23_het,trunc_laplace,312078,Oracle,2.3599267420834917,20,,0.9802439228333076,
n23_het,trunc_laplace,312078,Oracle04,2.388646975632859,20,,0.9829418974495188,
n23_het,trunc_laplace,312078,Plug,2.3436013326220864,20,,0.978673901321594,
n23_het,trunc_laplace,312078,Dlow,2.4354239090185783,20,,0.9871667225388996,
n23_het,trunc_laplace,312078,S,2.440289895706207,20,,0.9875944906656282,
n23_het,trunc_laplace,312082,CP_PAC,2.219993268148729,14,,0.9658777876189104,
n23_het,trunc_laplace,312082,Oracle,1.92268546534974,14,,0.9274176325745812,
n23_het,trunc_laplace,312082,Oracle04,1.9494653068583832,14,,0.9313910237880384,
n23_het,trunc_laplace,312082,Plug,1.8948285667665656,14,,0.9231649574846794,
n23_het,trunc_laplace,312082,Dlow,2.011413568806422,14,,0.9401680499878045,
n23_het,trunc_laplace,312082,S,2.0154323811424937,14,,0.9407180966606364,
n23_het,trunc_laplace,312079,CP_PAC,2.671772723235901,22,,1.0,
n23_het,trunc_laplace,312079,Oracle,2.443725198639604,22,,0.9878951828291892,
n23_het,trunc_laplace,312079,Oracle04,2.4733617074310947,22,,0.990445008949666,
n23_het,trunc_laplace,312079,Plug,2.4403032644260154,22,,0.9875956629195924,
n23_het,trunc_laplace,312079,Dlow,2.5232592285889783,22,,0.994563898494408,
n23_het,trunc_laplace,312079,S,2.5283007105955737,22,,0.9949682578197994,
n23_het,trunc_laplace,312080,CP_PAC,2.7395094940468048,20,,1.0,
n23_het,trunc_laplace,312080,Oracle,2.5166328015999326,20,,0.9940291719444596,
n23_het,trunc_laplace,312080,Oracle04,2.546326329916517,20,,0.9963967594704242,
n23_het,trunc_laplace,312080,Plug,2.478810791180862,20,,0.990905311713758,
n23_het,trunc_laplace,312080,Dlow,2.572952719808461,20,,0.9984583240097488,
n23_het,trunc_laplace,312080,S,2.5780934896087917,20,,0.9988497992147956,
n23_het,trunc_laplace,312081,CP_PAC,2.4581985708711165,25,,0.9891502716601704,
n23_het,trunc_laplace,312081,Oracle,2.200671858601212,25,,0.9637242646076304,
n23_het,trunc_laplace,312081,Oracle04,2.2284838229611537,25,,0.9668104867562196,
n23_het,trunc_laplace,312081,Plug,2.2716667616654886,25,,0.9714284364213596,
n23_het,trunc_laplace,312081,Dlow,2.338971946551584,25,,0.9782238041794576,
n23_het,trunc_laplace,312081,S,2.343645221833358,25,,0.9786781581067848,
n23_het,trunc_laplace,312083,CP_PAC,2.5625131397717915,21,,0.9976568496547956,
n23_het,trunc_laplace,312083,Oracle,2.321113069377512,21,,0.9764669474559248,
n23_het,trunc_laplace,312083,Oracle04,2.3499631114140613,21,,0.9792888974023656,
n23_het,trunc_laplace,312083,Plug,2.322808326746148,21,,0.976635126776876,
n23_het,trunc_laplace,312083,Dlow,2.4087057130320617,21,,0.984778845889288,
n23_het,trunc_laplace,312083,S,2.4135183166575027,21,,0.9852138894693412,
n23_het,trunc_laplace,312084,CP_PAC,2.619543094147011,20,,1.0,
n23_het,trunc_laplace,312084,Oracle,2.384305428256067,20,,0.982539220365902,
n23_het,trunc_laplace,312084,Oracle04,2.413354067799303,20,,0.9851990778772156,
n23_het,trunc_laplace,312084,Plug,2.363845650319466,20,,0.9806168434811122,
n23_het,trunc_laplace,312084,Dlow,2.45632961479311,20,,0.9889892645949292,
n23_het,trunc_laplace,312084,S,2.46123737116429,20,,0.9894113894904346,
n23_het,trunc_laplace,312085,CP_PAC,2.2849815725810263,13,,0.972810863769444,
n23_het,trunc_laplace,312085,Oracle,1.9988424177647917,13,,0.9384324997101012,
n23_het,trunc_laplace,312085,Oracle04,2.0257460156610985,13,,0.9421191965509714,
n23_het,trunc_laplace,312085,Plug,1.9254894334247183,13,,0.9278388854172336,
n23_het,trunc_laplace,312085,Dlow,2.053630284556691,13,,0.9458326518190336,
n23_het,trunc_laplace,312085,S,2.0577334460592778,13,,0.9463700269601578,
n23_het,trunc_laplace,312086,CP_PAC,2.8973179483709464,23,,1.0,
n23_het,trunc_laplace,312086,Oracle,2.687168912766413,23,,1.0,
n23_het,trunc_laplace,312086,Oracle04,2.71793250270987,23,,1.0,
n23_het,trunc_laplace,312086,Plug,2.654744088532864,23,,1.0,
n23_het,trunc_laplace,312086,Dlow,2.743679371750124,23,,1.0,
n23_het,trunc_laplace,312086,S,2.749161254082237,23,,1.0,
n23_het,trunc_laplace,312087,CP_PAC,2.3514816346194385,17,,0.9794350914247651,
n23_het,trunc_laplace,312087,Oracle,2.079122892277267,17,,0.9491343782059078,
n23_het,trunc_laplace,312087,Oracle04,2.106594100352662,17,,0.9525954498648432,
n23_het,trunc_laplace,312087,Plug,2.08479435242608,17,,0.9498570665179712,
n23_het,trunc_laplace,312087,Dlow,2.179965955532916,17,,0.9613677400463044,
n23_het,trunc_laplace,312087,S,2.1843215362101955,17,,0.961867681395982,
n23_het,trunc_laplace,312088,CP_PAC,2.643832138597074,17,,1.0,
n23_het,trunc_laplace,312088,Oracle,2.412962201260233,17,,0.9851637299846644,
n23_het,trunc_laplace,312088,Oracle04,2.4422356802001803,17,,0.9877649375310468,
n23_het,trunc_laplace,312088,Plug,2.336580850426472,17,,0.9779904746601216,
n23_het,trunc_laplace,312088,Dlow,2.447864629678875,17,,0.9882560789268025,
n23_het,trunc_laplace,312088,S,2.4527554729760213,17,,0.9886804835464708,
n23_het,trunc_laplace,312089,CP_PAC,2.339522352471048,18,,0.978277431908219,
n23_het,trunc_laplace,312089,Oracle,2.064838705976674,18,,0.9472951530728582,
n23_het,trunc_laplace,312089,Oracle04,2.0922917239356447,18,,0.950805884647766,
n23_het,trunc_laplace,312089,Plug,2.086573363961125,18,,0.9500828784276296,
n23_het,trunc_laplace,312089,Dlow,2.176183739046911,18,,0.9609317641703244,
n23_het,trunc_laplace,312089,S,2.180531762840561,18,,0.9614328128540904,
n23_het,trunc_laplace,312090,CP_PAC,2.16582173187311,17,,0.959728487782226,
n23_het,trunc_laplace,312090,Oracle,1.8564784212583856,17,,0.9171044958256918,
n23_het,trunc_laplace,312090,Oracle04,1.88315281722468,17,,0.9213454427771348,
n23_het,trunc_laplace,312090,Plug,1.9057007271945865,17,,0.9248394349340764,
n23_het,trunc_laplace,312090,Dlow,2.0005736834945336,17,,0.9386728684665028,
n23_het,trunc_laplace,312090,S,2.0045708376965004,17,,0.9392261777834756,
n23_het,trunc_laplace,312091,CP_PAC,2.5675243751651733,20,,0.9980426647791,
n23_het,trunc_laplace,312091,Oracle,2.3271809830617647,20,,0.9770675492580934,
n23_het,trunc_laplace,312091,Oracle04,2.3560179252548394,20,,0.9798704409024857,
n23_het,trunc_laplace,312091,Plug,2.32580844311395,20,,0.9769320278008462,
n23_het,trunc_laplace,312091,Dlow,2.412556481721903,20,,0.98512711727117,
n23_het,trunc_laplace,312091,S,2.4173767791985514,20,,0.9855611079570852,
n23_het,trunc_laplace,312092,CP_PAC,2.473299155641172,17,,0.9904397097825496,
n23_het,trunc_laplace,312092,Oracle,2.21931176784672,17,,0.9658025651517012,
n23_het,trunc_laplace,312092,Oracle04,2.247348210218889,17,,0.9688534381461442,
n23_het,trunc_laplace,312092,Plug,2.178734435941386,17,,0.9612259716493692,
n23_het,trunc_laplace,312092,Dlow,2.2838123326674884,17,,0.9726902334246414,
n23_het,trunc_laplace,312092,S,2.288375398820633,17,,0.973160172328817,
n23_het,trunc_laplace,312094,CP_PAC,2.651822935391593,21,,1.0,
n23_het,trunc_laplace,312094,Oracle,2.420246102791672,21,,0.9858184105366684,
n23_het,trunc_laplace,312094,Oracle04,2.4494634573847045,21,,0.988395056020302,
n23_het,trunc_laplace,312094,Plug,2.406841422815651,21,,0.9846097324635008,
n23_het,trunc_laplace,312094,Dlow,2.49463227629223,21,,0.9922270759889078,
n23_het,trunc_laplace,312094,S,2.4996165615339145,21,,0.9926389769503694,
n23_het,trunc_laplace,312093,CP_PAC,2.887646551538265,23,,1.0,
n23_het,trunc_laplace,312093,Oracle,2.680319933120434,23,,1.0,
n23_het,trunc_laplace,312093,Oracle04,2.711481799733809,23,,1.0,
n23_het,trunc_laplace,312093,Plug,2.6482156520527296,23,,1.0,
n23_het,trunc_laplace,312093,Dlow,2.7345220735311,23,,1.0,
n23_het,trunc_laplace,312093,S,2.739985659544834,23,,1.0,
n23_het,trunc_laplace,312096,CP_PAC,2.3822849911129382,14,,0.98235120281911,
n23_het,trunc_laplace,312096,Oracle,2.114832065038484,14,,0.9536141615385034,
n23_het,trunc_laplace,312096,Oracle04,2.142413681851272,14,,0.9569619018092048,
n23_het,trunc_laplace,312096,Plug,2.027571056958333,14,,0.9423655613629036,
n23_het,trunc_laplace,312096,Dlow,2.156861259161254,14,,0.9586774257637978,
n23_het,trunc_laplace,312096,S,2.1611706765629948,14,,0.9591841459532976,
n23_het,trunc_laplace,312095,CP_PAC,2.76997380566375,25,,1.0,
n23_het,trunc_laplace,312095,Oracle,2.550811735064872,25,,0.9967480671066468,
n23_het,trunc_laplace,312095,Oracle04,2.5807181176329297,25,,0.9990488595152778,
n23_het,trunc_laplace,312095,Plug,2.5602148861037475,25,,0.9974792314074268,
n23_het,trunc_laplace,312095,Dlow,2.634692377126305,25,,1.0,
n23_het,trunc_laplace,312095,S,2.6399565030083,25,,1.0,
n23_het,trunc_laplace,312097,CP_PAC,2.3132740763561537,15,,0.9756853955142046,
n23_het,trunc_laplace,312097,Oracle,2.0336425608985613,15,,0.9431817948229916,
n23_het,trunc_laplace,312097,Oracle04,2.060936896081133,15,,0.9467879745951568,
n23_het,trunc_laplace,312097,Plug,1.994185830574308,15,,0.9377838216503208,
n23_het,trunc_laplace,312097,Dlow,2.1114094230978755,15,,0.9531919782172582,
n23_het,trunc_laplace,312097,S,2.115628027549808,15,,0.9537121277934616,
n23_het,trunc_laplace,312098,CP_PAC,2.376629900422639,20,,0.9818228407513492,
n23_het,trunc_laplace,312098,Oracle,2.106965185391274,20,,0.952641526979798,
n23_het,trunc_laplace,312098,Oracle04,2.134116586277332,20,,0.9559649442823752,
n23_het,trunc_laplace,312098,Plug,2.1413123945170143,20,,0.9568300700458456,
n23_het,trunc_laplace,312098,Dlow,2.225364587280885,20,,0.9664687939074472,
n23_het,trunc_laplace,312098,S,2.22981087460554,20,,0.9669555202485438,
n23_het,trunc_laplace,312099,CP_PAC,2.3712550317422068,20,,0.98131776317644,
n23_het,trunc_laplace,312099,Oracle,2.1021664773593,20,,0.9520442999619004,
n23_het,trunc_laplace,312099,Oracle04,2.1293875242367046,20,,0.9553928402326743,
n23_het,trunc_laplace,312099,Plug,2.1445441337760203,20,,0.9572165023063396,
n23_het,trunc_laplace,312099,Dlow,2.226806913787056,20,,0.9666269299789412,
n23_het,trunc_laplace,312099,S,2.231256082885825,20,,0.9671132388888548,
n23,normal,290010,S_cert,2.13455496159377,17,,0.9672026203309954,109.75044536590576
n23,normal,290013,S_cert,2.1862764921478255,19,,0.9712046170711779,113.36817216873169
n23,normal,290000,S_cert,2.0182723846485424,16,,0.956437098881868,118.58723068237305
n23,normal,290003,S_cert,2.177549586906964,20,,0.9705604137360073,119.25291419029236
n23,normal,290011,S_cert,2.275925505023903,19,,0.9771495313295326,119.32405710220337
n23,normal,290005,S_cert,2.001561979963801,16,,0.9546681384728688,140.50398302078247
n23,normal,290012,S_cert,2.387879375391121,16,,0.9830540972947677,147.11115884780884
n23,normal,290002,S_cert,1.9524591148266681,14,,0.9491162794864176,227.2291488647461
n23,normal,290015,S_cert,2.0259338489912446,17,,0.957228436029353,124.47175073623657
n23,normal,290017,S_cert,2.2002342220366207,17,,0.972209718554859,122.08582544326782
n23,normal,290018,S_cert,2.229923398374253,20,,0.9742474712718554,127.03868436813354
n23,normal,290001,S_cert,2.4669725632867547,23,,0.9863739202204556,248.26057314872742
n23,normal,290004,S_cert,2.360367269643717,23,,0.9817431497347648,262.8979330062866
n23,normal,290009,S_cert,2.6521649844639987,23,,0.9920022548400067,265.0805187225342
n23,normal,290019,S_cert,2.0934159603699296,18,,0.9636879610990738,126.16237378120422
n23,normal,290014,S_cert,2.5877447154087654,20,,0.9903393452539491,184.30072140693665
n23,normal,290020,S_cert,2.097729253953694,16,,0.9640709308720112,147.1647138595581
n23,normal,290006,S_cert,2.8760733827296754,26,,0.9959734391096058,342.8108251094818
n23,normal,290021,S_cert,2.395968367057661,21,,0.983423479161823,126.39952397346497
n23,normal,290022,S_cert,2.5088583947576657,21,,0.9878877971435034,127.8496344089508
n23,normal,290008,S_cert,2.9063225324796558,27,,0.99634295720977,370.38328790664673
n23,normal,290023,S_cert,2.4746658637875547,22,,0.9866639120092235,141.2825186252594
n23,normal,290007,S_cert,2.541056535308526,28,,0.9889481952684509,391.5620539188385
n23,normal,290027,S_cert,2.5317801429744113,21,,0.9886514876731851,128.34240579605103
n23,normal,290025,S_cert,2.131776606659327,16,,0.966974784361196,146.18168759346008
n23,normal,290026,S_cert,1.986145528002862,16,,0.9529828327853771,141.7535092830658
n23,laplace,291000,S_cert,2.080979991784796,16,,0.9472900020711914,119.02426934242249
n23,normal,290029,S_cert,2.355100654514266,17,,0.9814823109997282,123.67056584358215
n23,normal,290028,S_cert,1.9436986156900744,15,,0.9480681943340665,156.60013031959534
n23,laplace,291002,S_cert,2.661466051075735,21,,0.976806457631179,128.71368050575256
n23,laplace,291004,S_cert,2.4051037659613144,20,,0.9666710991411027,117.02303671836853
n23,laplace,291003,S_cert,2.3863159547885537,21,,0.9657736816126052,126.80339169502258
n23,laplace,291005,S_cert,2.213625551978641,18,,0.9563057724212003,112.5057098865509
n23,normal,290024,S_cert,1.743405021225021,12,,0.9187371081675288,261.0177526473999
n23,laplace,291008,S_cert,1.9809751008198138,15,,0.9392824110466658,129.3271985054016
n23,laplace,291006,S_cert,2.5325899030543586,22,,0.9721695069978784,145.8321394920349
n23,normal,290016,S_cert,2.572476851794246,29,,0.9899026291901087,418.8654000759125
n23,laplace,291011,S_cert,2.302159290322788,21,,0.9614479071463784,127.4446063041687
n23,laplace,291012,S_cert,2.3854084634498793,21,,0.9657297278168042,126.46537160873413
n23,laplace,291010,S_cert,2.630918200826307,22,,0.9757825105210254,146.63068318367004
n23,laplace,291013,S_cert,2.128525959086737,19,,0.9507176995286446,114.81741189956665
n23,laplace,291014,S_cert,2.291602701673996,16,,0.9608680347449445,118.83583855628967
n23,laplace,291015,S_cert,2.40622574461482,22,,0.9667239407555259,144.22524237632751
n23,laplace,291018,S_cert,2.3434561076707197,22,,0.9636349601773344,142.91942596435547
n23,laplace,291022,S_cert,2.160996477011309,20,,0.9529295811909659,123.13759732246399
